id,text,label
3300,"to it and, until changed in accordance with subsection (1), the name of the body corporate is",
3301,the name assigned by the Director.,
3302,Continuance — Part II of Canada Corporations Act,
3303,"297 (1) A body corporate to which Part II of the Canada Corporations Act, chapter C-32",
3304,"of the Revised Statutes of Canada, 1970 (in this section and section 298 referred to as",
3305,"the “Canada Corporations Act”), applies, other than a body corporate that is subject to",
3306,a winding-up order made under the Winding-up and Restructuring Act before this,
3307,"subsection comes into force, shall apply for a certificate of continuance under section",
3308,Continuance — Part IV of Canada Corporations Act,
3309,"(2) A body corporate to which Part IV of the Canada Corporations Act applies, other",
3310,than a body corporate that is subject to a winding-up order made under the Winding-up,
3311,"and Restructuring Act before this subsection comes into force, shall apply for a",
3312,certificate of continuance under section 187 of the Canada Business Corporations Act.,
3313,"(3) Despite subsection (2), the Ogdensburg Bridge Authority, created by An Act to",
3314,"incorporate Ogdensburg Bridge Authority, chapter 57 of the Statutes of Canada, 1952,",
3315,shall apply for letters patent under section 156 of the Canada Corporations Act as if it,
3316,were a corporation without share capital.,
3317,(4) A body corporate that applies for a certificate of continuance under this section is,
3318,not required to pay any fees in respect of the continuance.,
3319,"(5) Despite any provision of the Canada Corporations Act, the Director may, in",
3320,"accordance with section 222, dissolve a body corporate referred to in subsection (1)",
3321,that does not apply for a certificate of continuance under section 211 within three years,
3322,after the day on which this subsection comes into force.,
3323,"(6) Despite any provision of the Canada Corporations Act, a body corporate referred to",
3324,in subsection (2) that does not apply for a certificate of continuance under section 187,
3325,of the Canada Business Corporations Act within six months after the day on which this,
3326,subsection comes into force is dissolved on the expiry of that period.,
3327,Time limit for continuance of the Ogdensburg Bridge Authority,
3328,"(7) Despite any provision of the Canada Corporations Act, the Ogdensburg Bridge",
3329,Authority is dissolved six months after the day on which this subsection comes into,
